epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
75,3849.1,1.56934,1.80601,1.29725,0.408,0.33642,0.29044,0.14219,1.74058,3.16232,1.33986,0.0005348,0.0005348,0.0005348
76,3899.73,1.57743,1.79207,1.2993,0.41058,0.33431,0.28382,0.13892,1.76032,3.38321,1.35242,0.000515,0.000515,0.000515
77,3950.13,1.56894,1.79655,1.29326,0.41506,0.32346,0.28781,0.14078,1.74133,3.10424,1.33617,0.0004952,0.0004952,0.0004952
78,4006.35,1.58081,1.79462,1.29765,0.4233,0.32502,0.29373,0.14331,1.73989,3.26434,1.33781,0.0004754,0.0004754,0.0004754
79,4059.51,1.57008,1.77437,1.28544,0.40679,0.33624,0.28937,0.1426,1.74889,3.23877,1.35042,0.0004556,0.0004556,0.0004556
80,4110.15,1.55111,1.7698,1.28387,0.41875,0.32717,0.28865,0.14243,1.74975,3.16711,1.35002,0.0004358,0.0004358,0.0004358
81,4162.09,1.56466,1.76902,1.28228,0.40572,0.32254,0.28163,0.1394,1.75499,3.20831,1.35475,0.000416,0.000416,0.000416
82,4216.07,1.55558,1.77103,1.28524,0.40606,0.32862,0.2828,0.13952,1.76745,3.18436,1.35682,0.0003962,0.0003962,0.0003962
83,4268.06,1.54575,1.75234,1.2828,0.40127,0.32422,0.28811,0.1415,1.75819,3.15966,1.35768,0.0003764,0.0003764,0.0003764
84,4318.75,1.55665,1.76469,1.2831,0.38162,0.3402,0.28597,0.13984,1.75888,3.19351,1.3628,0.0003566,0.0003566,0.0003566
85,4370.61,1.55632,1.74817,1.28394,0.42407,0.31497,0.28455,0.1389,1.75651,3.16659,1.35181,0.0003368,0.0003368,0.0003368
86,4421.24,1.54093,1.74294,1.27274,0.39186,0.33768,0.28329,0.13872,1.76276,3.18357,1.35605,0.000317,0.000317,0.000317
87,4472.08,1.54689,1.7425,1.27904,0.40137,0.33411,0.28513,0.14062,1.76001,3.12156,1.35764,0.0002972,0.0002972,0.0002972
88,4522.89,1.52869,1.72078,1.26685,0.39739,0.3402,0.28691,0.14096,1.75954,3.16704,1.35469,0.0002774,0.0002774,0.0002774
89,4573.52,1.52622,1.7164,1.26027,0.37661,0.34735,0.2875,0.14227,1.75672,3.2005,1.35083,0.0002576,0.0002576,0.0002576
90,4624.21,1.53684,1.72807,1.27232,0.38328,0.34062,0.28391,0.14076,1.76313,3.17976,1.36008,0.0002378,0.0002378,0.0002378
91,4676.16,1.52389,1.70978,1.27617,0.38354,0.33852,0.27656,0.13589,1.76445,3.28567,1.35547,0.000218,0.000218,0.000218
92,4726.1,1.49839,1.64195,1.2606,0.38773,0.3381,0.27581,0.13565,1.76261,3.28978,1.35397,0.0001982,0.0001982,0.0001982
93,4776.16,1.50413,1.63847,1.25948,0.39454,0.32464,0.27402,0.13479,1.77266,3.22553,1.36016,0.0001784,0.0001784,0.0001784
94,4826.32,1.49146,1.61844,1.25088,0.40403,0.32548,0.27578,0.13537,1.77031,3.19484,1.35732,0.0001586,0.0001586,0.0001586
95,4876.27,1.47858,1.61048,1.24945,0.42258,0.32086,0.2776,0.13736,1.76607,3.17906,1.35709,0.0001388,0.0001388,0.0001388
96,4925.99,1.47838,1.59684,1.24392,0.42517,0.31788,0.279,0.13766,1.76618,3.14778,1.35886,0.000119,0.000119,0.000119
97,4975.71,1.46974,1.60375,1.24817,0.42722,0.31707,0.27914,0.13823,1.76335,3.16378,1.35738,9.92e-05,9.92e-05,9.92e-05
98,5025.08,1.46258,1.58837,1.2435,0.42703,0.31581,0.27994,0.13804,1.76452,3.15258,1.35966,7.94e-05,7.94e-05,7.94e-05
99,5074.59,1.458,1.56626,1.23406,0.44095,0.31371,0.2806,0.13799,1.76217,3.14339,1.35814,5.96e-05,5.96e-05,5.96e-05
100,5124.58,1.46059,1.57612,1.24045,0.44611,0.31119,0.27977,0.13765,1.76574,3.12195,1.35917,3.98e-05,3.98e-05,3.98e-05
