epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
118,31321.9,1.19391,0.94103,1.13168,0.6809,0.56372,0.60226,0.38575,1.18644,3.71035,1.11635,0.006139,0.006139,0.006139
119,31589.5,1.19508,0.93916,1.12785,0.68413,0.56192,0.60391,0.38706,1.185,3.67857,1.11519,0.006106,0.006106,0.006106
120,31853.9,1.19131,0.93305,1.12853,0.68826,0.56374,0.6063,0.38881,1.18377,3.64046,1.11436,0.006073,0.006073,0.006073
121,32119.8,1.18786,0.92627,1.12335,0.68984,0.56311,0.60786,0.3904,1.18201,3.60833,1.11311,0.00604,0.00604,0.00604
122,32386.9,1.18151,0.9209,1.11915,0.69619,0.56213,0.60958,0.39175,1.18085,3.57981,1.11188,0.006007,0.006007,0.006007
123,32653.3,1.18596,0.92207,1.12134,0.69583,0.56303,0.61105,0.39338,1.17906,3.54425,1.11017,0.005974,0.005974,0.005974
124,32920,1.1754,0.91455,1.11871,0.69706,0.56458,0.61285,0.39509,1.17742,3.51622,1.10902,0.005941,0.005941,0.005941
125,33185.4,1.17229,0.90534,1.11413,0.69798,0.56643,0.61436,0.39668,1.17629,3.48366,1.10814,0.005908,0.005908,0.005908
126,33445.9,1.16516,0.89658,1.11079,0.69784,0.5674,0.61584,0.39796,1.17494,3.45167,1.1069,0.005875,0.005875,0.005875
127,33712.6,1.17264,0.9042,1.11311,0.69795,0.56814,0.61764,0.39949,1.17295,3.43482,1.10552,0.005842,0.005842,0.005842
128,33977.9,1.16587,0.89394,1.11077,0.69924,0.56903,0.61892,0.401,1.17141,3.41413,1.10427,0.005809,0.005809,0.005809
129,34245.4,1.16347,0.89243,1.10859,0.69969,0.56964,0.62034,0.40236,1.16959,3.38385,1.10302,0.005776,0.005776,0.005776
130,34511.6,1.15925,0.8872,1.10564,0.70501,0.57105,0.62251,0.40404,1.16809,3.35746,1.10165,0.005743,0.005743,0.005743
131,34779,1.15891,0.88316,1.10728,0.70493,0.57306,0.62432,0.40531,1.16689,3.33339,1.10048,0.00571,0.00571,0.00571
132,35046.1,1.15349,0.87401,1.10282,0.7092,0.57061,0.62591,0.40673,1.1652,3.31244,1.09947,0.005677,0.005677,0.005677
133,35310.6,1.15155,0.87698,1.10032,0.71184,0.57055,0.62752,0.40848,1.16422,3.28693,1.09872,0.005644,0.005644,0.005644
134,35577.1,1.14872,0.86913,1.10071,0.70819,0.5758,0.62893,0.40968,1.16288,3.2601,1.0978,0.005611,0.005611,0.005611
135,35845.2,1.14917,0.87234,1.09974,0.70863,0.57759,0.63099,0.41125,1.16199,3.23747,1.09747,0.005578,0.005578,0.005578
136,36112.9,1.14387,0.86217,1.09647,0.71153,0.57848,0.63235,0.41286,1.16044,3.21107,1.09633,0.005545,0.005545,0.005545
137,36380.1,1.14091,0.85919,1.09389,0.71431,0.57788,0.63405,0.41428,1.15936,3.19157,1.09544,0.005512,0.005512,0.005512
138,36645.7,1.13354,0.84673,1.08874,0.71544,0.58014,0.63548,0.41565,1.15766,3.17602,1.0944,0.005479,0.005479,0.005479
139,36912.5,1.12913,0.85086,1.0904,0.7151,0.58211,0.63651,0.41687,1.15627,3.15907,1.09358,0.005446,0.005446,0.005446
140,37177.8,1.12936,0.84608,1.08763,0.71502,0.58625,0.63818,0.41854,1.15474,3.1397,1.09289,0.005413,0.005413,0.005413
141,37445,1.12543,0.83718,1.08771,0.71767,0.58576,0.63972,0.41963,1.15334,3.12321,1.09226,0.00538,0.00538,0.00538
142,37711.7,1.1236,0.83931,1.08628,0.71555,0.58897,0.64131,0.42147,1.15264,3.11161,1.09228,0.005347,0.005347,0.005347
143,37975.6,1.12034,0.83812,1.08378,0.71929,0.58858,0.64239,0.42267,1.15132,3.10093,1.09151,0.005314,0.005314,0.005314
144,38242.4,1.11649,0.83169,1.083,0.7212,0.58996,0.64409,0.42396,1.15026,3.08709,1.09092,0.005281,0.005281,0.005281
145,38508.9,1.11587,0.83143,1.07924,0.71575,0.59552,0.64542,0.42538,1.14878,3.07605,1.08996,0.005248,0.005248,0.005248
146,38775.4,1.11227,0.82253,1.08126,0.72332,0.59262,0.64663,0.42685,1.14783,3.06675,1.08954,0.005215,0.005215,0.005215
147,39041.8,1.11142,0.81747,1.07806,0.71751,0.59845,0.64869,0.42812,1.14681,3.06704,1.08873,0.005182,0.005182,0.005182
148,39308.4,1.10064,0.8077,1.07153,0.71988,0.59886,0.65037,0.42944,1.14561,3.05256,1.08795,0.005149,0.005149,0.005149
149,39574,1.09863,0.80564,1.07297,0.72573,0.59673,0.65203,0.43108,1.14425,3.03725,1.08693,0.005116,0.005116,0.005116
150,39838.9,1.09729,0.80872,1.07166,0.72863,0.59815,0.6537,0.43234,1.14328,3.02024,1.08605,0.005083,0.005083,0.005083
151,40102.3,1.0983,0.806,1.07302,0.73098,0.59911,0.65524,0.43351,1.14258,3.01106,1.08576,0.00505,0.00505,0.00505
152,40368.8,1.09827,0.7985,1.07087,0.73583,0.59727,0.65671,0.43499,1.14112,2.99739,1.08448,0.005017,0.005017,0.005017
153,40635.3,1.09332,0.79811,1.06747,0.7362,0.59787,0.65757,0.43617,1.13959,2.98241,1.08314,0.004984,0.004984,0.004984
154,40897.4,1.09268,0.79753,1.06576,0.7396,0.59826,0.65899,0.4371,1.13868,2.96743,1.08285,0.004951,0.004951,0.004951
155,41164.3,1.08968,0.79378,1.06732,0.73832,0.60078,0.66062,0.43846,1.13785,2.95627,1.08254,0.004918,0.004918,0.004918
156,41430.4,1.08417,0.78744,1.06083,0.73546,0.60391,0.66186,0.43952,1.13635,2.9439,1.08188,0.004885,0.004885,0.004885
157,41697.6,1.07893,0.78671,1.06178,0.73355,0.60549,0.66279,0.44093,1.13527,2.9262,1.08169,0.004852,0.004852,0.004852
158,41960.4,1.07574,0.77567,1.05669,0.73342,0.60643,0.66391,0.44214,1.13368,2.91219,1.08067,0.004819,0.004819,0.004819
159,42224.9,1.07438,0.77147,1.05559,0.73256,0.60601,0.66436,0.4432,1.13271,2.90316,1.08036,0.004786,0.004786,0.004786
160,42490,1.07128,0.77368,1.05857,0.72722,0.61204,0.66519,0.44411,1.13142,2.89372,1.079,0.004753,0.004753,0.004753
161,42756.2,1.06929,0.77211,1.05487,0.72857,0.614,0.6664,0.44524,1.12988,2.87684,1.07817,0.00472,0.00472,0.00472
162,43017.3,1.06119,0.76011,1.05268,0.73359,0.61042,0.66695,0.44656,1.12879,2.85952,1.07772,0.004687,0.004687,0.004687
163,43283.8,1.06106,0.76528,1.04966,0.73233,0.61362,0.66824,0.44761,1.12705,2.84746,1.07642,0.004654,0.004654,0.004654
164,43547.8,1.05769,0.75764,1.04934,0.73316,0.61546,0.66912,0.44884,1.12561,2.83285,1.0754,0.004621,0.004621,0.004621
165,43814.7,1.05453,0.75357,1.04899,0.73577,0.61505,0.67015,0.4499,1.12448,2.81861,1.07473,0.004588,0.004588,0.004588
166,44078.5,1.0568,0.75287,1.04852,0.73506,0.61615,0.67131,0.45111,1.12305,2.80786,1.07413,0.004555,0.004555,0.004555
167,44344.4,1.05226,0.75165,1.04665,0.74021,0.61554,0.67248,0.45199,1.12147,2.79517,1.07328,0.004522,0.004522,0.004522
168,44607.6,1.04647,0.74401,1.04594,0.74193,0.61517,0.67351,0.45293,1.12001,2.78972,1.07193,0.004489,0.004489,0.004489
169,44872.8,1.04316,0.74389,1.04314,0.74453,0.61466,0.67399,0.45378,1.119,2.78438,1.0712,0.004456,0.004456,0.004456
170,45137.5,1.04396,0.74061,1.04026,0.74588,0.61595,0.67499,0.4545,1.11755,2.78221,1.06965,0.004423,0.004423,0.004423
171,45400.2,1.04198,0.73358,1.04135,0.74387,0.61861,0.67563,0.45518,1.11648,2.7781,1.06861,0.00439,0.00439,0.00439
