epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
113,9762.94,1.42454,1.98573,1.36553,0.42069,0.34992,0.31803,0.15606,1.3244,5.75956,1.26068,0.00778325,0.00778325,0.00778325
114,9849.28,1.42785,1.99902,1.36382,0.41854,0.34835,0.31729,0.15591,1.32366,5.82502,1.25955,0.00776346,0.00776346,0.00776346
115,9934.75,1.43129,1.97584,1.35685,0.43706,0.34955,0.32146,0.15654,1.32195,5.79895,1.25858,0.00774367,0.00774367,0.00774367
116,10021,1.41157,1.95143,1.35173,0.43076,0.36027,0.32434,0.15727,1.31991,5.84431,1.25715,0.00772387,0.00772387,0.00772387
117,10106.9,1.40892,1.96487,1.34968,0.43615,0.36016,0.32522,0.15734,1.31855,5.73196,1.25769,0.00770408,0.00770408,0.00770408
118,10193.2,1.41657,1.95385,1.34613,0.42597,0.36487,0.32508,0.15815,1.31535,5.75145,1.25559,0.00768429,0.00768429,0.00768429
119,10279.9,1.40699,1.94595,1.35042,0.42846,0.36351,0.32527,0.15777,1.31844,5.76318,1.25538,0.0076645,0.0076645,0.0076645
120,10365.7,1.42276,1.95447,1.3553,0.43246,0.36116,0.32514,0.15799,1.31696,5.80799,1.25453,0.0076447,0.0076447,0.0076447
121,10451.8,1.39847,1.92556,1.34523,0.42897,0.35916,0.32596,0.15816,1.31885,5.88289,1.25806,0.00762491,0.00762491,0.00762491
122,10537.3,1.39861,1.92256,1.34344,0.43733,0.3558,0.32666,0.15953,1.32311,5.84746,1.26337,0.00760512,0.00760512,0.00760512
123,10623.2,1.41022,1.94142,1.34606,0.43182,0.35728,0.32666,0.1593,1.32369,5.84102,1.26669,0.00758533,0.00758533,0.00758533
124,10708.8,1.41099,1.93364,1.34755,0.43853,0.3581,0.32761,0.15997,1.32263,5.84048,1.26888,0.00756553,0.00756553,0.00756553
125,10794.7,1.40677,1.92547,1.34835,0.43843,0.35666,0.32789,0.16015,1.32432,5.85458,1.26868,0.00754574,0.00754574,0.00754574
126,10880.9,1.38913,1.90166,1.33818,0.43717,0.36077,0.32659,0.1596,1.33117,5.77868,1.27866,0.00752595,0.00752595,0.00752595
127,10966.7,1.38888,1.8937,1.33622,0.4407,0.35962,0.32755,0.15987,1.33303,5.87657,1.28172,0.00750616,0.00750616,0.00750616
128,11052.7,1.3949,1.90608,1.3413,0.44854,0.35685,0.32773,0.15984,1.33264,5.86669,1.28255,0.00748637,0.00748637,0.00748637
129,11138.8,1.3743,1.88221,1.33267,0.45761,0.35228,0.32706,0.15929,1.33436,5.83952,1.28373,0.00746657,0.00746657,0.00746657
130,11224.3,1.37264,1.87853,1.31889,0.44848,0.3532,0.32509,0.15945,1.33569,5.83865,1.28658,0.00744678,0.00744678,0.00744678
131,11310,1.37581,1.86852,1.32517,0.4453,0.35394,0.32708,0.16,1.33436,5.81942,1.28689,0.00742699,0.00742699,0.00742699
132,11396.6,1.38116,1.86362,1.32591,0.43566,0.35607,0.32753,0.16001,1.33287,5.79318,1.28703,0.0074072,0.0074072,0.0074072
133,11482.7,1.3789,1.86542,1.32696,0.42976,0.36134,0.32711,0.15992,1.33327,5.83021,1.28708,0.0073874,0.0073874,0.0073874
134,11568.6,1.36479,1.85601,1.31747,0.42471,0.36337,0.32548,0.15964,1.3348,5.83557,1.2889,0.00736761,0.00736761,0.00736761
135,11654.9,1.37452,1.87067,1.31677,0.42898,0.3632,0.32447,0.15894,1.33612,5.82989,1.28932,0.00734782,0.00734782,0.00734782
136,11741.3,1.36338,1.84098,1.30961,0.43048,0.36242,0.32476,0.159,1.33762,5.86552,1.29204,0.00732803,0.00732803,0.00732803
137,11827.1,1.37123,1.84885,1.31911,0.43336,0.36441,0.32491,0.15898,1.33916,5.90183,1.29195,0.00730823,0.00730823,0.00730823
138,11912.4,1.36466,1.82511,1.3085,0.43463,0.35738,0.32473,0.15935,1.33692,5.96445,1.28717,0.00728844,0.00728844,0.00728844
139,11998.2,1.35688,1.83315,1.30796,0.43514,0.35626,0.32495,0.1592,1.33693,5.96703,1.28677,0.00726865,0.00726865,0.00726865
140,12084.3,1.35679,1.81651,1.31061,0.43619,0.36028,0.32417,0.15868,1.33549,5.97902,1.28529,0.00724886,0.00724886,0.00724886
141,12170.5,1.35875,1.80514,1.30095,0.43548,0.359,0.32331,0.15881,1.33385,5.98126,1.28338,0.00722906,0.00722906,0.00722906
142,12256.6,1.34935,1.79004,1.297,0.44039,0.35553,0.32332,0.15865,1.33306,5.98235,1.28164,0.00720927,0.00720927,0.00720927
143,12343,1.35537,1.80984,1.29658,0.43952,0.35445,0.32354,0.15889,1.33257,5.96358,1.28147,0.00718948,0.00718948,0.00718948
144,12428.7,1.35401,1.79662,1.31059,0.44054,0.35425,0.32373,0.15898,1.33301,5.93068,1.2815,0.00716969,0.00716969,0.00716969
145,12515,1.3525,1.80026,1.30118,0.43545,0.35454,0.32355,0.15896,1.33336,5.9551,1.27972,0.00714989,0.00714989,0.00714989
146,12601.3,1.34262,1.78053,1.296,0.43678,0.35548,0.32412,0.15929,1.33262,5.94587,1.27896,0.0071301,0.0071301,0.0071301
147,12687.1,1.34138,1.79761,1.28874,0.43461,0.3536,0.32261,0.15901,1.3314,5.96583,1.27642,0.00711031,0.00711031,0.00711031
148,12772.5,1.34011,1.78518,1.29591,0.43446,0.35261,0.32194,0.15893,1.33207,5.9848,1.27692,0.00709052,0.00709052,0.00709052
149,12858.4,1.32572,1.74131,1.27906,0.43393,0.35421,0.32182,0.15881,1.33207,6.00577,1.27726,0.00707072,0.00707072,0.00707072
150,12944.8,1.33443,1.75989,1.283,0.43372,0.35848,0.322,0.15861,1.33099,5.99258,1.27571,0.00705093,0.00705093,0.00705093
151,13030.6,1.32645,1.72735,1.27757,0.43197,0.36127,0.32236,0.1589,1.33119,6.00994,1.27502,0.00703114,0.00703114,0.00703114
152,13116.7,1.33539,1.74667,1.28426,0.43312,0.35867,0.32193,0.15912,1.33097,5.99945,1.27519,0.00701135,0.00701135,0.00701135
153,13202.8,1.31688,1.72538,1.27735,0.43228,0.36279,0.32119,0.15896,1.33168,5.98022,1.27641,0.00699156,0.00699156,0.00699156
154,13288.6,1.32325,1.7397,1.27963,0.43155,0.36336,0.32194,0.15932,1.33009,5.97534,1.27425,0.00697176,0.00697176,0.00697176
155,13374.7,1.33033,1.73407,1.27984,0.43246,0.36223,0.32209,0.1587,1.33105,5.96264,1.27511,0.00695197,0.00695197,0.00695197
156,13459.9,1.31645,1.70765,1.26737,0.42996,0.35829,0.32315,0.15911,1.33279,5.94409,1.27654,0.00693218,0.00693218,0.00693218
157,13546.7,1.31867,1.71317,1.27209,0.43094,0.36064,0.32333,0.15905,1.33202,5.94965,1.27526,0.00691239,0.00691239,0.00691239
158,13632.7,1.31687,1.69829,1.26834,0.43367,0.36212,0.32305,0.15959,1.33252,5.92669,1.27576,0.00689259,0.00689259,0.00689259
159,13718,1.31149,1.69901,1.2598,0.43419,0.36033,0.32327,0.15932,1.33359,5.90626,1.27616,0.0068728,0.0068728,0.0068728
160,13803.9,1.30807,1.68542,1.26856,0.43047,0.36062,0.32264,0.15946,1.33367,5.89187,1.27639,0.00685301,0.00685301,0.00685301
161,13890,1.30395,1.66659,1.26073,0.42959,0.35931,0.32283,0.15967,1.33278,5.86388,1.27531,0.00683322,0.00683322,0.00683322
162,13976.8,1.30508,1.68463,1.26783,0.4296,0.36062,0.32267,0.15981,1.33222,5.84592,1.27527,0.00681342,0.00681342,0.00681342
163,14062.2,1.31323,1.67569,1.26222,0.42904,0.35841,0.32332,0.15994,1.33232,5.83342,1.27539,0.00679363,0.00679363,0.00679363
164,14148,1.29588,1.67232,1.2594,0.43028,0.35916,0.32346,0.16,1.33338,5.82432,1.27605,0.00677384,0.00677384,0.00677384
165,14234,1.30055,1.66012,1.25276,0.43071,0.35634,0.32378,0.16001,1.33455,5.81606,1.27598,0.00675405,0.00675405,0.00675405
