epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
153,25804.2,1.34837,1.78325,1.29633,0.4781,0.38898,0.37916,0.19843,1.12743,4.92284,1.0772,0.00699156,0.00699156,0.00699156
154,25971.5,1.34091,1.77346,1.29339,0.48012,0.38883,0.37972,0.19856,1.12713,4.88982,1.07701,0.00697176,0.00697176,0.00697176
155,26138.7,1.34244,1.75802,1.29229,0.4788,0.39004,0.38053,0.19907,1.12692,4.85238,1.07654,0.00695197,0.00695197,0.00695197
156,26305.7,1.34212,1.7666,1.28931,0.48146,0.38976,0.38101,0.19936,1.12607,4.81611,1.07574,0.00693218,0.00693218,0.00693218
157,26474.8,1.34242,1.76509,1.30025,0.48189,0.38928,0.38161,0.19984,1.12606,4.77976,1.07563,0.00691239,0.00691239,0.00691239
158,26643.4,1.33443,1.75369,1.28614,0.48155,0.38897,0.38178,0.1999,1.12559,4.74028,1.07526,0.00689259,0.00689259,0.00689259
159,26812,1.33497,1.74578,1.28606,0.48118,0.38905,0.38211,0.20046,1.12485,4.7096,1.07475,0.0068728,0.0068728,0.0068728
160,26979.3,1.3294,1.73457,1.28717,0.48278,0.38924,0.38256,0.20085,1.12427,4.67907,1.07445,0.00685301,0.00685301,0.00685301
161,27144.2,1.33186,1.73366,1.28439,0.48267,0.39007,0.38289,0.20122,1.12385,4.64333,1.07445,0.00683322,0.00683322,0.00683322
162,27313.7,1.3202,1.71695,1.27526,0.48466,0.38929,0.38353,0.20121,1.12331,4.6022,1.07399,0.00681342,0.00681342,0.00681342
163,27481.1,1.32449,1.71068,1.27905,0.48618,0.38939,0.38339,0.20147,1.12346,4.5607,1.07388,0.00679363,0.00679363,0.00679363
164,27647.4,1.31737,1.71859,1.2734,0.48591,0.389,0.38416,0.20168,1.12329,4.5209,1.07387,0.00677384,0.00677384,0.00677384
165,27812.9,1.31635,1.69749,1.27633,0.48698,0.38962,0.38479,0.20208,1.12299,4.48486,1.07344,0.00675405,0.00675405,0.00675405
166,27981.7,1.31535,1.71293,1.27475,0.48964,0.38919,0.38537,0.20244,1.12279,4.45001,1.07329,0.00673425,0.00673425,0.00673425
167,28148,1.31647,1.69671,1.26995,0.48983,0.38881,0.38576,0.20275,1.1222,4.4205,1.07255,0.00671446,0.00671446,0.00671446
168,28317.4,1.31001,1.68577,1.26952,0.48819,0.38968,0.38604,0.20276,1.12099,4.38152,1.07189,0.00669467,0.00669467,0.00669467
169,28483.5,1.29604,1.65743,1.25787,0.48942,0.38814,0.3866,0.203,1.12146,4.33666,1.07188,0.00667488,0.00667488,0.00667488
170,28652.6,1.29965,1.67255,1.25361,0.49211,0.38733,0.38708,0.20338,1.12097,4.30043,1.07124,0.00665508,0.00665508,0.00665508
171,28820.8,1.30483,1.67059,1.25603,0.49818,0.38395,0.38731,0.20389,1.12084,4.26572,1.07065,0.00663529,0.00663529,0.00663529
172,28987.1,1.31293,1.68428,1.26166,0.49416,0.38733,0.38767,0.20409,1.12025,4.23557,1.07025,0.0066155,0.0066155,0.0066155
173,29155,1.30258,1.67357,1.25815,0.49367,0.38738,0.38795,0.20428,1.11969,4.1978,1.06982,0.00659571,0.00659571,0.00659571
174,29321.6,1.3002,1.66516,1.25794,0.49057,0.38843,0.38871,0.20481,1.11982,4.15802,1.06952,0.00657591,0.00657591,0.00657591
175,29489.2,1.3045,1.66213,1.25976,0.49572,0.387,0.3893,0.2053,1.11958,4.12392,1.06963,0.00655612,0.00655612,0.00655612
176,29658.8,1.29912,1.65912,1.25332,0.49706,0.38675,0.38938,0.20552,1.11881,4.09223,1.06937,0.00653633,0.00653633,0.00653633
177,29825.2,1.29768,1.66146,1.25021,0.50031,0.38763,0.39006,0.20612,1.11826,4.06132,1.06881,0.00651654,0.00651654,0.00651654
178,29993.4,1.291,1.6331,1.24407,0.50524,0.38703,0.39123,0.20622,1.11822,4.0296,1.06865,0.00649675,0.00649675,0.00649675
179,30161,1.29083,1.64133,1.25205,0.50577,0.38592,0.39136,0.20671,1.11809,4.00015,1.06839,0.00647695,0.00647695,0.00647695
