epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
128,15796.9,1.69894,1.79231,1.3724,0.51389,0.40706,0.40256,0.22627,1.38131,5.60373,1.155,0.0074854,0.0074854,0.0074854
129,15924.1,1.7009,1.80018,1.37112,0.51449,0.40794,0.40395,0.22697,1.38008,5.60014,1.15418,0.0074656,0.0074656,0.0074656
130,16047.9,1.69247,1.78868,1.36748,0.51428,0.40896,0.40485,0.22771,1.37914,5.59541,1.15349,0.0074458,0.0074458,0.0074458
131,16171.3,1.69646,1.7905,1.37302,0.51663,0.40866,0.40523,0.22812,1.37829,5.58767,1.15274,0.007426,0.007426,0.007426
132,16294.8,1.69566,1.78733,1.37299,0.51622,0.40891,0.40604,0.22852,1.3774,5.57326,1.1514,0.0074062,0.0074062,0.0074062
133,16418.2,1.69436,1.7847,1.36778,0.5212,0.40694,0.40644,0.22932,1.37682,5.56332,1.15076,0.0073864,0.0073864,0.0073864
134,16542,1.68986,1.77945,1.36572,0.52405,0.40789,0.40761,0.22985,1.37572,5.56425,1.14997,0.0073666,0.0073666,0.0073666
135,16665.1,1.69409,1.79123,1.36862,0.52374,0.4092,0.40794,0.23021,1.37443,5.5582,1.14929,0.0073468,0.0073468,0.0073468
136,16788,1.69461,1.78273,1.36769,0.52642,0.40758,0.40804,0.23079,1.37323,5.55374,1.14872,0.007327,0.007327,0.007327
137,16911.6,1.68752,1.78154,1.36546,0.52789,0.40707,0.40891,0.23125,1.37254,5.54714,1.14815,0.0073072,0.0073072,0.0073072
138,17035.1,1.68459,1.7725,1.36399,0.53025,0.40588,0.40901,0.23148,1.37192,5.53956,1.14777,0.0072874,0.0072874,0.0072874
139,17159.4,1.68751,1.77422,1.36775,0.52864,0.40734,0.41031,0.23211,1.37152,5.52389,1.14713,0.0072676,0.0072676,0.0072676
140,17281.7,1.68417,1.75516,1.36065,0.52938,0.40625,0.41086,0.23271,1.37113,5.51328,1.14668,0.0072478,0.0072478,0.0072478
141,17404.4,1.68306,1.75977,1.36105,0.52808,0.40845,0.41234,0.23324,1.37047,5.50289,1.14594,0.007228,0.007228,0.007228
142,17527.6,1.6847,1.76133,1.36085,0.53032,0.40684,0.41269,0.2337,1.36976,5.49828,1.14585,0.0072082,0.0072082,0.0072082
143,17650.9,1.68564,1.76309,1.36417,0.53156,0.40793,0.41363,0.23435,1.36862,5.48625,1.14447,0.0071884,0.0071884,0.0071884
144,17774.4,1.6793,1.7609,1.35874,0.52944,0.41066,0.41408,0.23476,1.36769,5.46885,1.14415,0.0071686,0.0071686,0.0071686
145,17899.2,1.68501,1.75761,1.35646,0.53216,0.40989,0.41461,0.2351,1.36721,5.46204,1.14306,0.0071488,0.0071488,0.0071488
146,18023.4,1.67727,1.75333,1.35451,0.53465,0.41077,0.41568,0.23589,1.36668,5.45544,1.14235,0.007129,0.007129,0.007129
147,18147.7,1.67609,1.75658,1.35445,0.5377,0.40969,0.41605,0.23639,1.36638,5.45276,1.14188,0.0071092,0.0071092,0.0071092
148,18272.4,1.66984,1.74386,1.34719,0.54175,0.40832,0.4166,0.23702,1.366,5.45668,1.14145,0.0070894,0.0070894,0.0070894
149,18397,1.67189,1.73829,1.35281,0.53895,0.41052,0.41758,0.23766,1.36579,5.44934,1.14116,0.0070696,0.0070696,0.0070696
150,18521.4,1.66736,1.73454,1.34878,0.53754,0.41209,0.41858,0.23835,1.36547,5.43094,1.14085,0.0070498,0.0070498,0.0070498
151,18645,1.67522,1.74917,1.35335,0.53697,0.41205,0.41923,0.23892,1.36505,5.41219,1.14029,0.00703,0.00703,0.00703
152,18769.4,1.67692,1.74288,1.35231,0.542,0.41155,0.42014,0.23937,1.36504,5.40353,1.13978,0.0070102,0.0070102,0.0070102
153,18894,1.66843,1.7444,1.34856,0.53964,0.41325,0.42077,0.23987,1.36425,5.39957,1.13878,0.0069904,0.0069904,0.0069904
154,19017.8,1.67819,1.74997,1.35324,0.53756,0.41498,0.42161,0.24027,1.36432,5.38211,1.13887,0.0069706,0.0069706,0.0069706
155,19141.7,1.67285,1.73926,1.35068,0.53345,0.41732,0.42211,0.24085,1.36344,5.37438,1.13846,0.0069508,0.0069508,0.0069508
156,19265.3,1.67347,1.7341,1.34667,0.53746,0.41639,0.42291,0.24113,1.36319,5.36465,1.1381,0.006931,0.006931,0.006931
157,19388.9,1.66606,1.73088,1.34611,0.5383,0.41663,0.42374,0.24172,1.36253,5.34549,1.13743,0.0069112,0.0069112,0.0069112
158,19513.8,1.66734,1.72206,1.34193,0.54068,0.41852,0.4247,0.24225,1.3622,5.33827,1.137,0.0068914,0.0068914,0.0068914
159,19636.9,1.66733,1.72276,1.3427,0.54211,0.41867,0.42567,0.24275,1.36183,5.34607,1.13673,0.0068716,0.0068716,0.0068716
160,19760.2,1.66625,1.72675,1.3462,0.54357,0.41859,0.42642,0.24325,1.36133,5.32815,1.13584,0.0068518,0.0068518,0.0068518
161,19884,1.66421,1.72242,1.34257,0.54435,0.41917,0.42723,0.24382,1.3609,5.32227,1.13529,0.006832,0.006832,0.006832
162,20007.3,1.66061,1.71905,1.34273,0.54526,0.41898,0.42777,0.24438,1.35989,5.31658,1.13419,0.0068122,0.0068122,0.0068122
163,20131,1.66244,1.71941,1.34086,0.54505,0.419,0.42849,0.24504,1.35944,5.31143,1.13421,0.0067924,0.0067924,0.0067924
164,20255,1.66303,1.71506,1.33971,0.54587,0.41931,0.42987,0.24545,1.35951,5.30147,1.13342,0.0067726,0.0067726,0.0067726
165,20377.6,1.6638,1.71234,1.34202,0.54843,0.41889,0.43056,0.24571,1.35956,5.29688,1.13314,0.0067528,0.0067528,0.0067528
166,20500.3,1.66016,1.711,1.34091,0.54634,0.42063,0.43084,0.24628,1.35953,5.2978,1.13283,0.006733,0.006733,0.006733
167,20623,1.65897,1.7085,1.33609,0.54561,0.42097,0.4312,0.24671,1.3593,5.28952,1.13246,0.0067132,0.0067132,0.0067132
168,20746,1.65925,1.71023,1.33918,0.54762,0.42022,0.43136,0.247,1.35906,5.28006,1.13207,0.0066934,0.0066934,0.0066934
169,20876.6,1.65261,1.69986,1.33493,0.54251,0.42375,0.4319,0.24732,1.35896,5.27506,1.13172,0.0066736,0.0066736,0.0066736
170,21019.2,1.66136,1.71361,1.33922,0.54602,0.42284,0.4325,0.24796,1.35873,5.28047,1.13158,0.0066538,0.0066538,0.0066538
171,21161.9,1.65467,1.70159,1.33676,0.54613,0.42432,0.43331,0.24841,1.35854,5.26846,1.13142,0.006634,0.006634,0.006634
172,21302.7,1.65756,1.70481,1.33718,0.54715,0.42553,0.43412,0.24864,1.3592,5.26445,1.132,0.0066142,0.0066142,0.0066142
173,21435.6,1.65391,1.7034,1.33399,0.54662,0.42574,0.43485,0.24921,1.35847,5.25821,1.13157,0.0065944,0.0065944,0.0065944
174,21573.7,1.65392,1.69965,1.33085,0.54539,0.42635,0.43549,0.24964,1.35742,5.24384,1.13052,0.0065746,0.0065746,0.0065746
175,21723.6,1.65558,1.69686,1.33317,0.54711,0.42667,0.43603,0.25007,1.35709,5.24552,1.13023,0.0065548,0.0065548,0.0065548
176,21869.7,1.64776,1.68571,1.33388,0.54331,0.42852,0.43686,0.25065,1.35678,5.2344,1.12967,0.006535,0.006535,0.006535
177,22003.1,1.65095,1.69322,1.32962,0.54271,0.43099,0.43748,0.25141,1.35651,5.21445,1.12948,0.0065152,0.0065152,0.0065152
178,22143.2,1.64783,1.6904,1.32985,0.54651,0.43008,0.43832,0.25175,1.35598,5.20984,1.12897,0.0064954,0.0064954,0.0064954
179,22288.3,1.64683,1.67851,1.32535,0.54961,0.42898,0.43877,0.25234,1.35603,5.20067,1.1285,0.0064756,0.0064756,0.0064756
180,22447.1,1.64128,1.66866,1.32202,0.55253,0.42817,0.43992,0.25294,1.35515,5.19156,1.12779,0.0064558,0.0064558,0.0064558
