epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
129,10444.8,1.45993,1.61197,1.34319,0.47126,0.25424,0.23749,0.11926,1.74997,4.0873,1.49611,0.00618034,0.00618034,0.00618034
130,10524,1.46285,1.62173,1.34385,0.48013,0.25214,0.23869,0.11909,1.75229,4.05731,1.49668,0.00612981,0.00612981,0.00612981
131,10605.3,1.46657,1.59178,1.34907,0.46332,0.2533,0.23882,0.11939,1.75215,4.02946,1.49845,0.00607916,0.00607916,0.00607916
132,10685.8,1.45617,1.58121,1.33696,0.46913,0.253,0.24057,0.12013,1.75346,4.02554,1.50002,0.0060284,0.0060284,0.0060284
133,10766.7,1.44658,1.59256,1.33824,0.46948,0.25327,0.24026,0.11964,1.75504,4.00554,1.50172,0.00597754,0.00597754,0.00597754
134,10846.7,1.45254,1.59231,1.3302,0.46966,0.2551,0.2385,0.11918,1.75692,4.00776,1.50275,0.00592657,0.00592657,0.00592657
135,10927.6,1.4474,1.56823,1.33007,0.47024,0.2543,0.23743,0.11937,1.75792,4.01156,1.50134,0.00587551,0.00587551,0.00587551
136,11008.8,1.44407,1.5616,1.32303,0.46801,0.25448,0.23815,0.11902,1.75689,4.00741,1.49877,0.00582435,0.00582435,0.00582435
137,11088.7,1.44013,1.56199,1.32086,0.46129,0.2541,0.23858,0.11862,1.75889,4.00091,1.49935,0.00577311,0.00577311,0.00577311
138,11169.8,1.44244,1.55692,1.32514,0.46288,0.25314,0.23868,0.11909,1.76133,3.99629,1.5004,0.00572179,0.00572179,0.00572179
139,11248.8,1.43136,1.55056,1.32053,0.45944,0.25278,0.23682,0.11911,1.76128,3.98814,1.5011,0.0056704,0.0056704,0.0056704
140,11328.8,1.42375,1.53913,1.31648,0.46567,0.25394,0.23786,0.11925,1.76279,3.9799,1.50148,0.00561894,0.00561894,0.00561894
141,11409.9,1.41769,1.52181,1.31799,0.46298,0.25591,0.23705,0.11871,1.76701,3.99215,1.50384,0.00556742,0.00556742,0.00556742
142,11490.4,1.42655,1.53907,1.3189,0.46875,0.25654,0.23777,0.11875,1.76898,3.99335,1.50469,0.00551584,0.00551584,0.00551584
143,11570.9,1.40801,1.51515,1.30984,0.46797,0.25823,0.23854,0.11881,1.7704,3.98525,1.5049,0.00546421,0.00546421,0.00546421
144,11651.7,1.41881,1.50389,1.30849,0.46932,0.25836,0.23811,0.11855,1.77138,3.9917,1.50629,0.00541253,0.00541253,0.00541253
145,11732.8,1.39781,1.49639,1.30182,0.46941,0.26094,0.23856,0.11844,1.77101,3.99985,1.50633,0.00536081,0.00536081,0.00536081
146,11813.6,1.39529,1.49063,1.29814,0.47062,0.26025,0.23914,0.11847,1.77114,4.00118,1.50693,0.00530906,0.00530906,0.00530906
147,11894.2,1.40053,1.48908,1.30347,0.47551,0.2602,0.23896,0.11844,1.77155,4.00029,1.508,0.00525728,0.00525728,0.00525728
148,11973.3,1.38577,1.47142,1.29226,0.47421,0.25917,0.24012,0.11873,1.77145,3.99814,1.50886,0.00520548,0.00520548,0.00520548
149,12053.7,1.39726,1.48413,1.30008,0.47176,0.26142,0.23985,0.11872,1.77228,3.9901,1.50966,0.00515366,0.00515366,0.00515366
150,12133,1.39785,1.47391,1.29662,0.47698,0.26238,0.24047,0.11856,1.77317,3.98703,1.51071,0.00510184,0.00510184,0.00510184
151,12212.9,1.38164,1.46928,1.28844,0.47553,0.26087,0.24004,0.11822,1.77366,3.98252,1.51205,0.00505,0.00505,0.00505
152,12294.1,1.38552,1.47447,1.28317,0.47738,0.25846,0.23914,0.11832,1.7727,3.9707,1.51208,0.00499816,0.00499816,0.00499816
153,12373.2,1.36557,1.44071,1.2859,0.47563,0.25656,0.23892,0.11811,1.77445,3.97281,1.51387,0.00494634,0.00494634,0.00494634
154,12454.1,1.37335,1.42816,1.28325,0.47454,0.25482,0.23795,0.11813,1.77346,3.97578,1.51314,0.00489452,0.00489452,0.00489452
155,12535.3,1.36452,1.43945,1.28455,0.47551,0.25548,0.23753,0.11743,1.7735,3.96966,1.51333,0.00484272,0.00484272,0.00484272
156,12614.6,1.36013,1.41799,1.27185,0.48071,0.25698,0.23894,0.11783,1.76992,3.9399,1.511,0.00479094,0.00479094,0.00479094
157,12693.5,1.36874,1.42318,1.27906,0.47845,0.25611,0.23805,0.11775,1.77116,3.93972,1.51233,0.00473919,0.00473919,0.00473919
158,12773.8,1.35571,1.40707,1.27056,0.48049,0.25641,0.23801,0.11776,1.76791,3.91636,1.50953,0.00468747,0.00468747,0.00468747
159,12855.3,1.35489,1.40992,1.27462,0.48165,0.25656,0.23851,0.11759,1.76825,3.90968,1.50954,0.00463579,0.00463579,0.00463579
160,12935.6,1.35631,1.40562,1.26268,0.47891,0.25706,0.23749,0.11745,1.76824,3.90696,1.50967,0.00458416,0.00458416,0.00458416
