epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
127,23912,0.51898,0.43123,0.80494,0.8095,0.51123,0.59089,0.43554,0.99693,2.22022,1.09823,0.00043763,0.00043763,0.00043763
128,24100.1,0.51831,0.43331,0.80461,0.8085,0.51199,0.5908,0.43565,0.99738,2.22015,1.09911,0.000437135,0.000437135,0.000437135
129,24287.3,0.52166,0.43455,0.80576,0.80814,0.5119,0.59096,0.43552,0.99685,2.22074,1.09851,0.00043664,0.00043664,0.00043664
130,24474.9,0.51983,0.43503,0.80656,0.81538,0.50966,0.59115,0.43575,0.99722,2.21801,1.0987,0.000436145,0.000436145,0.000436145
131,24663.5,0.51807,0.43025,0.80548,0.80966,0.51063,0.59081,0.43563,0.99682,2.21913,1.09807,0.00043565,0.00043565,0.00043565
132,24851.5,0.51998,0.43398,0.80572,0.81578,0.50992,0.59141,0.43557,0.99684,2.21557,1.09807,0.000435155,0.000435155,0.000435155
133,25038.6,0.51928,0.43423,0.80462,0.8176,0.509,0.59143,0.43595,0.99747,2.21526,1.09862,0.00043466,0.00043466,0.00043466
134,25226.2,0.51963,0.43385,0.80508,0.81548,0.5098,0.59125,0.43587,0.99708,2.21702,1.09679,0.000434165,0.000434165,0.000434165
135,25414.3,0.51592,0.43063,0.8043,0.81478,0.51064,0.59124,0.43619,0.99589,2.21504,1.09566,0.00043367,0.00043367,0.00043367
136,25602.4,0.51983,0.43303,0.80503,0.8144,0.51113,0.59116,0.43628,0.99556,2.21119,1.09496,0.000433175,0.000433175,0.000433175
137,25791.1,0.51867,0.43313,0.80472,0.81368,0.51157,0.59124,0.43631,0.99359,2.20769,1.09297,0.00043268,0.00043268,0.00043268
138,25982.2,0.51754,0.42928,0.80453,0.81232,0.5121,0.59169,0.4366,0.9939,2.20201,1.09378,0.000432185,0.000432185,0.000432185
139,26170.3,0.51787,0.43364,0.80488,0.8131,0.51211,0.59188,0.43696,0.99332,2.20202,1.09487,0.00043169,0.00043169,0.00043169
140,26358.4,0.51858,0.43503,0.80579,0.81531,0.51278,0.59202,0.43721,0.99277,2.20128,1.09442,0.000431195,0.000431195,0.000431195
141,26546.2,0.51552,0.43132,0.80531,0.81668,0.51156,0.59229,0.4374,0.99217,2.20255,1.0948,0.0004307,0.0004307,0.0004307
142,26734.8,0.51641,0.43062,0.80479,0.8156,0.51151,0.5926,0.4376,0.99139,2.20392,1.09469,0.000430205,0.000430205,0.000430205
143,26923.1,0.51507,0.43034,0.80432,0.81622,0.51145,0.59252,0.43751,0.99094,2.20152,1.09428,0.00042971,0.00042971,0.00042971
144,27110.7,0.51667,0.42993,0.80356,0.81502,0.51213,0.59258,0.43762,0.9906,2.20047,1.09353,0.000429215,0.000429215,0.000429215
145,27299.3,0.51789,0.43453,0.8046,0.81307,0.51333,0.59288,0.43837,0.99036,2.1982,1.09344,0.00042872,0.00042872,0.00042872
146,27487.8,0.51479,0.42782,0.80329,0.81471,0.51256,0.59258,0.43849,0.98967,2.19355,1.094,0.000428225,0.000428225,0.000428225
147,27675.5,0.51453,0.43102,0.80429,0.81467,0.51275,0.59311,0.43892,0.98947,2.19313,1.09467,0.00042773,0.00042773,0.00042773
148,27863.4,0.51822,0.43128,0.80571,0.81432,0.51231,0.59324,0.4391,0.98875,2.19425,1.09294,0.000427235,0.000427235,0.000427235
149,28050.9,0.51673,0.43069,0.80414,0.81399,0.51263,0.59398,0.43953,0.98832,2.19271,1.09236,0.00042674,0.00042674,0.00042674
150,28238.7,0.51433,0.42817,0.80431,0.81422,0.51195,0.59375,0.43951,0.98868,2.18967,1.09228,0.000426245,0.000426245,0.000426245
151,28427.2,0.5123,0.42515,0.80255,0.8105,0.51239,0.59364,0.4396,0.98891,2.18485,1.09254,0.00042575,0.00042575,0.00042575
152,28615.5,0.51236,0.42819,0.80325,0.81323,0.51186,0.59355,0.43951,0.98839,2.18639,1.09243,0.000425255,0.000425255,0.000425255
153,28803,0.51367,0.42733,0.80302,0.81092,0.51225,0.59412,0.43971,0.98784,2.18297,1.09182,0.00042476,0.00042476,0.00042476
154,28992,0.51286,0.42614,0.80255,0.81539,0.51037,0.59406,0.4397,0.98727,2.18098,1.09125,0.000424265,0.000424265,0.000424265
155,29179.9,0.51593,0.43038,0.80307,0.81476,0.51088,0.59396,0.44,0.98746,2.17224,1.09154,0.00042377,0.00042377,0.00042377
156,29367.8,0.512,0.42875,0.80298,0.82522,0.50631,0.59401,0.44022,0.98739,2.17014,1.09212,0.000423275,0.000423275,0.000423275
157,29555.6,0.50924,0.42736,0.80355,0.82146,0.50898,0.59454,0.44029,0.98708,2.17067,1.09125,0.00042278,0.00042278,0.00042278
158,29743.5,0.51373,0.42513,0.80299,0.82049,0.50906,0.59421,0.44008,0.98707,2.16544,1.09153,0.000422285,0.000422285,0.000422285
159,29931.8,0.512,0.42697,0.80314,0.81899,0.50955,0.59391,0.44041,0.98703,2.16787,1.09184,0.00042179,0.00042179,0.00042179
160,30120.1,0.50895,0.42329,0.80369,0.818,0.509,0.59402,0.44071,0.98652,2.16875,1.09124,0.000421295,0.000421295,0.000421295
161,30308.5,0.51093,0.4258,0.80322,0.81404,0.51043,0.59399,0.4408,0.98579,2.17268,1.0899,0.0004208,0.0004208,0.0004208
162,30496,0.51083,0.42561,0.80392,0.81294,0.51048,0.59405,0.44102,0.98552,2.17397,1.08912,0.000420305,0.000420305,0.000420305
163,30683.3,0.50808,0.4229,0.8024,0.81282,0.51028,0.59415,0.44098,0.98689,2.17413,1.09106,0.00041981,0.00041981,0.00041981
164,30872.2,0.5111,0.42611,0.80356,0.81397,0.51034,0.5937,0.44122,0.98645,2.17548,1.08884,0.000419315,0.000419315,0.000419315
165,31059.7,0.50723,0.42254,0.80264,0.8189,0.50886,0.59416,0.44138,0.98394,2.17619,1.08501,0.00041882,0.00041882,0.00041882
166,31246.8,0.50783,0.42156,0.80216,0.81662,0.50839,0.59384,0.44129,0.98262,2.17473,1.08046,0.000418325,0.000418325,0.000418325
167,31434.2,0.51072,0.4247,0.80258,0.81137,0.50999,0.59398,0.44131,0.98281,2.17409,1.08025,0.00041783,0.00041783,0.00041783
168,31622,0.50676,0.42293,0.80186,0.81037,0.51158,0.5944,0.44167,0.98315,2.17542,1.07945,0.000417335,0.000417335,0.000417335
169,31810,0.50338,0.41877,0.80028,0.8134,0.50928,0.59411,0.44159,0.98326,2.17539,1.07878,0.00041684,0.00041684,0.00041684
170,31998.3,0.50629,0.42055,0.80027,0.81475,0.50862,0.59416,0.44192,0.98262,2.18045,1.07781,0.000416345,0.000416345,0.000416345
171,32185.6,0.51277,0.42795,0.8023,0.8168,0.50905,0.59418,0.44218,0.98153,2.17999,1.07566,0.00041585,0.00041585,0.00041585
172,32374.2,0.51163,0.4276,0.80325,0.81575,0.50921,0.59419,0.44227,0.98191,2.17902,1.07554,0.000415355,0.000415355,0.000415355
173,32562.6,0.50602,0.42266,0.80272,0.81307,0.50924,0.5942,0.4423,0.98227,2.17805,1.07459,0.00041486,0.00041486,0.00041486
174,32750.6,0.50972,0.42672,0.80272,0.81397,0.50945,0.59436,0.44259,0.98198,2.1767,1.07406,0.000414365,0.000414365,0.000414365
175,32938.2,0.5107,0.42544,0.80425,0.81488,0.51007,0.59462,0.4426,0.98325,2.17423,1.07514,0.00041387,0.00041387,0.00041387
176,33127.3,0.50913,0.42177,0.80301,0.81859,0.50847,0.59462,0.44294,0.98238,2.17165,1.07465,0.000413375,0.000413375,0.000413375
177,33316,0.5108,0.42464,0.80227,0.81911,0.50896,0.59483,0.44348,0.98369,2.16775,1.07748,0.00041288,0.00041288,0.00041288
178,33504.5,0.50744,0.42374,0.80159,0.81844,0.5085,0.59446,0.44354,0.98321,2.16647,1.07569,0.000412385,0.000412385,0.000412385
179,33692,0.50427,0.42198,0.80226,0.81864,0.50767,0.59444,0.44363,0.98274,2.16388,1.07516,0.00041189,0.00041189,0.00041189
180,33879.9,0.50663,0.42013,0.80145,0.81973,0.50737,0.59453,0.44433,0.98219,2.16264,1.07442,0.000411395,0.000411395,0.000411395
181,34068.1,0.5074,0.42064,0.80091,0.82084,0.50709,0.59495,0.4445,0.98046,2.16741,1.07172,0.0004109,0.0004109,0.0004109
